
text,label
"ASSUNTO: LinkedIn: Notificação de vaga para 'Cibersegurança Junior' | CORPO: Com base no seu perfil de Estudante de Ciência da Computação, esta vaga em Itaboraí pode ser do seu interesse. Candidate-se agora.",Legitimo
"ASSUNTO: [Ulife] Lembrete: Entrega de atividade amanhã | CORPO: A atividade da disciplina 'Teoria da Computação' encerra amanhã às 23:59. Certifique-se de enviar o arquivo PDF dentro do prazo no portal acadêmico.",Legitimo
"ASSUNTO: Google Fotos: Lembrete de recordação de 1 ano atrás | CORPO: Veja o que você estava fazendo nesta data em 2025. Clique para abrir o álbum 'Lembranças' e reviver seus melhores momentos. Google LLC.",Legitimo
"ASSUNTO: Steam: Confirmação de compra - Eldest Souls | CORPO: Obrigado pela sua compra! O jogo foi adicionado à sua biblioteca e já pode ser baixado. Valor: R$ 7,99. Valve Corporation, Bellevue, WA.",Legitimo
"ASSUNTO: gov.br: Confirmação de login via certificado digital | CORPO: Você acabou de acessar o portal e-CAC utilizando seu certificado digital. Se foi você, ignore este aviso. Equipe de Segurança gov.br.",Legitimo
"ASSUNTO: [TI] Cadastro de novo dispositivo no Wi-Fi da universidade | CORPO: O dispositivo 'Desktop-Linux-Nizaki' foi autorizado para uso na rede acadêmica. Certifique-se de manter seu antivírus atualizado. Equipe de Redes.",Legitimo
"ASSUNTO: Vivo: Sua fatura de Maio/2026 está disponível | CORPO: Olá Ilker, o valor da sua conta é R$ 59,90 com vencimento em 15/05. Você pode baixar o PDF anexo ou pagar via PIX usando o código no aplicativo Vivo.",Legitimo
"ASSUNTO: LinkedIn: Mensagem de 'Tales Pedro' | CORPO: Fala Ilker, acabei de postar o repositório do nosso projeto de Sistemas Distribuídos no GitHub. Dá uma olhada lá quando puder para a gente finalizar o README.",Legitimo
"ASSUNTO: Google: Relatório mensal de segurança da sua conta | CORPO: Durante o mês de Abril, protegemos sua conta contra 3 tentativas de login não autorizadas. Veja o resumo detalhado das suas configurações.",Legitimo
"ASSUNTO: iFood: O entregador está chegando! | CORPO: Seu pedido de 'Burger King' está a menos de 5 minutos do endereço: Estrada dos Bandeirantes, 27300. Prepare-se para receber sua entrega. Bom apetite!",Legitimo
"ASSUNTO: [Ulife] Alteração de sala de aula: Disciplina de IA | CORPO: Excepcionalmente hoje, a aula de Inteligência Artificial ocorrerá no Laboratório de Informática 03, devido à atividade prática programada.",Legitimo
"ASSUNTO: Microsoft: Alerta de expiração do Office 365 Estudante | CORPO: Sua licença institucional precisa ser renovada através do login no portal acadêmico. Realize o procedimento para manter o acesso ao Word e Excel.",Legitimo
"ASSUNTO: Mercado Livre: Sua nota fiscal do Monitor Samsung | CORPO: A nota fiscal eletrônica da sua compra #20000127 está disponível para download. Guarde este documento para fins de garantia do produto.",Legitimo
"ASSUNTO: LinkedIn: Notificação de aniversário de conexão | CORPO: Juan e Pedro estão completando 1 ano de conexão com você hoje. Que tal enviar um parabéns e fortalecer seu networking profissional?",Legitimo
"ASSUNTO: Assine o Spotify Premium | CORPO: Falta muito pouco pra você curtir 2 meses por R$ 11,95. Baixe suas músicas pra ouvir no modo offline e sem anúncios. Oferta de retorno ao plano Individual termina no dia 22 de jun. de 2026. Spotify AB, Stockholm, Sweden.",Spam
"ASSUNTO: Milhares de vagas que se encaixam com você | CORPO: [USUÁRIO], temos 4 novas vagas para Jovem Aprendiz Administrativo no Rio de Janeiro. Essas vagas correspondem ao seu alerta de emprego. Enviado por INFOJOBS BRASIL.",Legitimo
"ASSUNTO: Você na UVA ainda neste semestre! | CORPO: Início imediato das aulas. Bolsas de até 80% em todo curso. Sua última chance de começar a graduação ainda neste semestre com matrícula 100% online. Universidade Veiga de Almeida, Rio de Janeiro.",Spam
"ASSUNTO: Confira se seus dados pessoais estão atualizados | CORPO: Olá, [USUÁRIO]. Algumas informações em sua conta podem estar desatualizadas. Analise suas informações para garantir a segurança contra fraudes. Copyright 1999-2026 PayPal.",Legitimo
"ASSUNTO: Participe dos nossos próximos encontros online | CORPO: Veja a nossa programação de eventos ao vivo: Branding em eventos, Figma na Prática com IA e Independência financeira como Analista de Dados. EBAC ENSINO A DISTÂNCIA LTDA.",Spam
"ASSUNTO: Um novo aparelho está usando sua conta | CORPO: Olá, [USUÁRIO]. Um novo aparelho acessou sua conta Netflix (Edge - Navegador, Rio de Janeiro, Brasil). Se não foi você, recomendamos alterar sua senha imediatamente. Equipe Netflix.",Legitimo
"ASSUNTO: Alerta Crítico: Bypass de Autenticação Multifator (MFA) detectado | CORPO: Ilker, nosso SOC identificou uma tentativa de login bem-sucedida que contornou o token SMS. Localização: Kiev, Ucrânia. O acesso foi bloqueado preventivamente. Para validar sua identidade e recuperar o controle total, realize o procedimento de auditoria forçada no servidor seguro: http://mfa-recovery-portal.com",Phishing
"ASSUNTO: Intimação de Audiência Extrajudicial - Processo nº 00129-2026-RJ | CORPO: Você foi arrolado como testemunha em um processo de fraude digital. A audiência ocorrerá via Teams. É obrigatória a leitura do termo de comparecimento anexo para evitar multa por desobediência. Baixe o documento assinado digitalmente no link.",Phishing
"ASSUNTO: Comunicado de Segurança: Vulnerabilidade 'Zero-Day' no seu navegador | CORPO: Prezado desenvolvedor, uma falha crítica de execução remota de código foi encontrada. Atualize seu ambiente de desenvolvimento imediatamente através do patch de segurança disponível no repositório de emergência da Microsoft.",Phishing
"ASSUNTO: Detecção de transação de alto valor - R$ 12.890,50 | CORPO: Uma transferência via TED foi agendada da sua conta para 'CORRETORA CRYPTO LTDA'. Se você não reconhece esta operação, bloqueie o envio agora acessando o módulo de segurança avançada do Internet Banking.",Phishing
"ASSUNTO: Aviso de Exclusão de Repositório - Violação de DMCA | CORPO: Recebemos uma denúncia de direitos autorais sobre o seu projeto 'CyberShield'. Para evitar a suspensão da sua conta e a perda de todos os seus commits, conteste a denúncia através do formulário de conformidade legal.",Phishing
"ASSUNTO: Microsoft: Relatório de conformidade de licenças corporativas | CORPO: Verificamos que o seu Windows Pro possui chaves de ativação inconsistentes. Para evitar o bloqueio do sistema e multas por software não licenciado, valide sua nota fiscal de compra no portal de licenciamento.",Phishing
"ASSUNTO: Google Cloud: Atividade de mineração de criptomoedas detectada | CORPO: Suas instâncias foram suspensas por violar os termos de uso (abuso de CPU). Para recuperar seus dados e contestar o encerramento da conta, realize a verificação de propriedade do cartão de crédito cadastrado.",Phishing
"ASSUNTO: Telegram: Novo dispositivo acessou suas mensagens | CORPO: Um dispositivo 'iPhone 15' em São Paulo acabou de logar na sua conta. Se não foi você, clique aqui para invalidar a sessão e gerar uma nova chave de criptografia de ponta a ponta.",Phishing
"ASSUNTO: Binance: Confirmação de Saque de 0.45 ETH | CORPO: Sua solicitação de retirada para a carteira externa foi recebida. Se o saque não foi solicitado por você, cancele a transação imediatamente através do link de segurança para evitar a perda definitiva dos ativos.",Phishing
"ASSUNTO: Relatório de Performance: Feedback do Gestor de RH | CORPO: Olá, o relatório de avaliação trimestral está pronto. Foram apontados pontos de atenção sobre sua conduta técnica. Por favor, revise o feedback completo e assine o termo de ciência no link interno da empresa.",Phishing
"ASSUNTO: Apple: Sua conta iCloud será desativada em 1 hora | CORPO: Detectamos tentativas de invasão em massa no seu ID Apple. Por segurança, todos os seus dados (fotos e contatos) serão deletados em breve. Para manter sua conta, realize a validação de segurança agora.",Phishing
"ASSUNTO: Aviso de Restituição: Lote Especial Malha Fina 2026 | CORPO: A Receita Federal liberou um pagamento de R$ 1.560,00 referente ao erro na declaração anterior. Para resgatar o valor via PIX, confirme sua chave e dados bancários no sistema e-CAC pelo link oficial (anexo).",Phishing
"ASSUNTO: LinkedIn: Convite para entrevista técnica - Salário 20k | CORPO: Olá Ilker, seu perfil no GitHub chamou nossa atenção. Gostaríamos de te convidar para um teste de segurança ofensiva. Baixe o desafio prático (arquivo .zip) e envie a solução até sexta-feira.",Phishing
"ASSUNTO: Alerta de Invasão: Sua webcam pode estar comprometida | CORPO: Monitoramos atividades suspeitas no driver de vídeo do seu notebook. Para verificar se há spywares ativos e limpar seu sistema de forma remota, execute o assistente de segurança certificado.",Phishing
"ASSUNTO: Oops! Esqueceu algo no seu carrinho da AliExpress? | CORPO: O 'Mouse Gamer RGB' que você viu está quase esgotando. Aproveite o cupom de 40% OFF apenas para as próximas 2 horas. AliExpress - Viva melhor, compre de forma inteligente. 1 Matheson Street, Hong Kong.",Spam
"ASSUNTO: Ilker, você foi selecionado para o Programa VIP da SHEIN | CORPO: Ganhe pontos em dobro e acesso antecipado às coleções de inverno. Resgate seu presente de boas-vindas fazendo login no app. SHEIN - Fashion para todos. Robinson Road, Singapore. Cancelar assinatura.",Spam
"ASSUNTO: [Webinar] Como usar a IA para ganhar 10 anos de carreira em 1 | CORPO: O segredo dos desenvolvedores sêniores revelado. Participe da nossa mentoria gratuita e aprenda a dominar o Prompt Engineering. Inscrições abertas por tempo limitado. EBAC ONLINE.",Spam
"ASSUNTO: Sua dieta inteligente: Marmitas Fit com 50% de desconto | CORPO: Chega de cozinhar! Receba refeições saudáveis, preparadas por nutricionistas, direto na Taquara. Assine o plano mensal e ganhe a primeira semana grátis. Viva Leve - Saúde no Rio.",Spam
"ASSUNTO: Domine o Inglês técnico para TI em 3 meses | CORPO: Pare de travar em reuniões internacionais. Nosso método é focado em vocabulário de computação e cibersegurança. Faça o teste de nivelamento gratuito agora e ganhe um e-book.",Spam
"ASSUNTO: Ilker, este cupom de R$ 100 no iFood vai expirar! | CORPO: Aproveite para pedir seu jantar favorito. Use o código FAMINTO100 em pedidos acima de R$ 150. Válido apenas para pagamentos via cartão de crédito no app. iFood - Pra qualquer fome.",Spam
"ASSUNTO: Oportunidade: Terrenos com escritura no interior do RJ | CORPO: Invista no seu futuro. Lotes com infraestrutura completa e parcelas que cabem no seu bolso. Sem consulta ao SPC/Serasa. Agende sua visita ao decorado agora.",Spam
"ASSUNTO: Ganhe 10% de Cashback em todas as faturas da Vivo | CORPO: Pague suas contas pelo nosso app e receba dinheiro de volta. Use o saldo para recargas ou compras em parceiros. Baixe o Vivo Easy e comece a economizar de verdade.",Spam
"ASSUNTO: Ilker, veja as fotos que estão bombando no seu Instagram | CORPO: Seus amigos postaram novos stories. Não fique de fora das conversas. Clique para ver as novidades e interagir. Instagram da Meta. Menlo Park, CA.",Spam
"ASSUNTO: [PROMO] Samsung Galaxy S26 com Seguro Grátis | CORPO: Só esta semana na Loja Oficial: compre o novo S26 e leve 1 ano de Samsung Care+ contra roubo e furto. Parcele em 21x sem juros no cartão da loja. Samsung Brasil.",Spam
"ASSUNTO: Sua casa protegida por menos de R$ 2 por dia | CORPO: Monitoramento 24h, câmeras HD e alarme inteligente com instalação grátis. Proteja sua família e seu patrimônio com a Verisure. Peça seu orçamento online agora.",Spam
"ASSUNTO: Ilker, transforme seu PC em uma máquina de jogos | CORPO: Assine o PC Game Pass e tenha acesso a centenas de jogos de alta qualidade, incluindo lançamentos no primeiro dia. Primeiro mês por apenas R$ 5. Microsoft Xbox.",Spam
"ASSUNTO: Como investir em Cripto sem cair em golpes | CORPO: Baixe o guia definitivo da Coinbase para iniciantes. Aprenda a identificar pirâmides e a proteger sua semente de recuperação. O conhecimento é sua melhor defesa. Coinbase Brasil.",Spam
"ASSUNTO: LinkedIn: [USUÁRIO], você apareceu em 25 pesquisas esta semana | CORPO: Recrutadores de empresas como Google e Amazon estão de olho em você. Melhore seu perfil com o Premium e saia na frente. Teste grátis por 30 dias.",Spam
"ASSUNTO: [Destaque] O perrengue de ser um pirata em alto mar | CORPO: Assista ao novo episódio de 'One Piece' e outros animes incríveis na Crunchyroll. A maior biblioteca de anime do mundo na palma da sua mão. Assine já.",Spam
"ASSUNTO: GitHub: Sua chave SSH foi adicionada com sucesso | CORPO: Olá ilkersobrinho, informamos que uma nova chave SSH foi vinculada à sua conta. Se foi você, pode ignorar este e-mail. Se não reconhecer, remova a chave em suas configurações.",Legitimo
"ASSUNTO: Stack Overflow: Sua resposta foi marcada como solução! | CORPO: Parabéns! Sua contribuição na pergunta 'How to implement Random Forest in Python' ajudou a comunidade e você ganhou +25 de reputação. Continue colaborando!",Legitimo
"ASSUNTO: [Ulife] Calendário de Provas A2 e A3 disponível | CORPO: Prezado aluno, as datas das avaliações finais já estão publicadas no portal acadêmico. Verifique os horários e as salas para não perder as provas. Sucesso nos estudos!",Legitimo
"ASSUNTO: Recibo de Compra: Amazon - Pedido #702-8812 | CORPO: Ilker, confirmamos o pagamento do seu pedido 'SSD 1TB NVMe'. A entrega está prevista para amanhã até às 18h. Você pode rastrear o pacote pelo link oficial da Amazon Brasil.",Legitimo
"ASSUNTO: Google: Resumo semanal do tempo de uso do seu Android | CORPO: Na última semana, seu tempo de tela aumentou 10%. Seus apps mais usados foram: VS Code Mobile, Termux e LinkedIn. Gerencie seu bem-estar digital nas configurações.",Legitimo
"ASSUNTO: [TI] Reset de senha do Laboratório de Cibersegurança | CORPO: Conforme sua solicitação, sua senha de acesso ao ambiente virtual de testes foi resetada. Sua nova credencial temporária é 'Nizaki@2026'. Altere-a no primeiro login.",Legitimo
"ASSUNTO: Uber: Detalhes da sua viagem para a Universidade | CORPO: Valor: R$ 22,90 pago com cartão final 2121. Motorista: Rodrigo. Trajeto: Taquara para Campus UVA. Obrigado por viajar com a Uber do Brasil.",Legitimo
"ASSUNTO: Stack Overflow: Newsletter semanal para Python Developers | CORPO: Confira as perguntas mais votadas da semana sobre Scikit-learn, Pandas e Automação de Segurança. Aprenda com os melhores desenvolvedores do mundo.",Legitimo
"ASSUNTO: Netflix: Confirmação de alteração de plano | CORPO: Olá Ilker, seu plano foi atualizado para 'Premium (4K + HDR)'. O novo valor será cobrado no seu próximo ciclo de faturamento. Divirta-se com as novas séries!",Legitimo
"ASSUNTO: [Ulife] Aviso de Aula Extra: Revisão de Redes de Computadores | CORPO: O professor Fabio Gomes agendou uma aula de revisão para este sábado às 09h via Teams. O link da reunião já está disponível no mural da disciplina.",Legitimo
"ASSUNTO: LinkedIn: Tales Pedro publicou um novo artigo | CORPO: 'Como mitigar ataques de Man-in-the-Middle em redes Wi-Fi'. Confira a publicação do seu colega e deixe seu comentário para fortalecer o networking.",Legitimo
"ASSUNTO: Google Cloud: Alerta de orçamento atingido | CORPO: Seu projeto 'CyberShield-Auditor' atingiu 90% do orçamento de teste gratuito. Para evitar a suspensão das APIs, revise suas cotas de uso no console do GCP.",Legitimo
"ASSUNTO: Spotify: Sua Retrospectiva de Maio está pronta! | CORPO: Veja quais foram as músicas e artistas que mais acompanharam seus estudos este mês. Compartilhe seu card personalizado nas redes sociais. Spotify AB, Sweden.",Legitimo
"ASSUNTO: Jae: Seu saldo de recarga foi atualizado | CORPO: Recarga de R$ 50,00 processada com sucesso no seu cartão de transporte do Rio de Janeiro. Agora seu saldo total é de R$ 64,50. Use nos ônibus, BRT e VLT.",Legitimo
"ASSUNTO: GitHub: [Ação Necessária] Habilite o 2FA na sua conta | CORPO: Para manter a segurança da comunidade, o GitHub passará a exigir autenticação de dois fatores em todos os perfis de desenvolvedores. Configure o seu agora.",Legitimo
"ASSUNTO: iFood: Cupom de R$ 10 por avaliar seu último pedido | CORPO: Ilker, sua opinião sobre o 'Bobs' foi enviada. Como agradecimento, aqui está um cupom para sua próxima refeição. Válido por 7 dias. iFood Brasil.",Legitimo
"ASSUNTO: [TI] Cadastro de novo endereço MAC autorizado | CORPO: O dispositivo 'Notebook-Ilker-Linux' foi registrado com sucesso na rede Wi-Fi interna da faculdade. Seu acesso aos servidores de arquivos está liberado.",Legitimo
"ASSUNTO: gov.br: Sua declaração de imposto foi recebida | CORPO: O documento de ajuste anual 2026 foi transmitido com sucesso. Guarde o número do recibo: 934.112.000-RJ para consultas futuras no portal e-CAC.",Legitimo
"ASSUNTO: LinkedIn: Notificação de Aniversário Profissional | CORPO: Juan está completando 2 anos na empresa atual. Que tal enviar uma mensagem de parabéns e manter o contato ativo? LinkedIn Corporation, Sunnyvale, CA.",Legitimo
"ASSUNTO: Strava: Novo recorde no segmento 'Estrada dos Bandeirantes' | CORPO: Parabéns Ilker! Você foi o mais rápido do seu grupo de amigos no treino de ontem. Veja a análise completa de ritmo e batimentos no app.",Legitimo
"ASSUNTO: Google: Recibo da assinatura 'Google One' | CORPO: Valor: R$ 7,00 cobrado no seu cartão PicPay. Seu armazenamento de 100GB foi renovado por mais 30 dias. Obrigado por usar os serviços do Google.",Legitimo
